taxon_name,taxon_name_original,taxname_source,entity_type_tax,taxon_family,life_stage_generic,life_stage_taxon_specific,caste,sex,trait_name,entity_type,value_type,unit_numeric,value,replicates,measurement_remarks,method_number,observation_number,methods,site_name,site_latitude,site_longitude,site_date_of_visit,site_description,site_fire_impact,collection_date,associated_plant_taxa,plant_relation_description,associated_fauna_taxa,associated_fauna_taxa_synonyms,fauna_relation_description,taxname_issues_description,context,source_key,source_doi,source_citation,source_type,secondary_citation
Engaewa similis,NA,AFD,species,Parastacidae,adult,NA,NA,female,occipital_carapace_length,individual,raw,mm,15.5,1,Measurement taken from plate.,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,"Horwitz, P., & Adams, M. (2000). The systematics, biogeography and conservation status of species in the freshwater crayfish genus Engaewa Riek (Decapoda: Parastacidae) from south-western Australia. Invertebrate Systematics, 14(5), 655-680."
Engaewa subcoerulea,NA,AFD,species,Parastacidae,adult,NA,NA,female,occipital_carapace_length,individual,raw,mm,16.3,1,Measurement taken from plate.,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,"Riek, E. F. (1967). The freshwater crayfish of Western Australia (Decapoda: Parastacidae). Australian Journal of Zoology, 15(1), 103-121."
Engaewa subcoerulea,NA,AFD,species,Parastacidae,adult,NA,NA,female,body_length,individual,raw,mm,37,1,Measurement taken from plate.,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,"Riek, E. F. (1967). The freshwater crayfish of Western Australia (Decapoda: Parastacidae). Australian Journal of Zoology, 15(1), 103-121."
Engaewa subcoerulea,NA,AFD,species,Parastacidae,adult,NA,NA,female,occipital_carapace_length,individual,raw,mm,15.1,1,Measurement taken from plate.,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,"Horwitz, P., & Adams, M. (2000). The systematics, biogeography and conservation status of species in the freshwater crayfish genus Engaewa Riek (Decapoda: Parastacidae) from south-western Australia. Invertebrate Systematics, 14(5), 655-680."
Engaewa subcoerulea,NA,AFD,species,Parastacidae,adult,NA,NA,female,body_length,individual,raw,mm,32.4,1,Measurement taken from plate.,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,"Horwitz, P., & Adams, M. (2000). The systematics, biogeography and conservation status of species in the freshwater crayfish genus Engaewa Riek (Decapoda: Parastacidae) from south-western Australia. Invertebrate Systematics, 14(5), 655-680."
Engaewa walpolea,NA,AFD,species,Parastacidae,adult,NA,NA,male,occipital_carapace_length,individual,raw,mm,12.4,1,Measurement taken from plate.,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,"Horwitz, P., & Adams, M. (2000). The systematics, biogeography and conservation status of species in the freshwater crayfish genus Engaewa Riek (Decapoda: Parastacidae) from south-western Australia. Invertebrate Systematics, 14(5), 655-680."
Engaewa walpolea,NA,AFD,species,Parastacidae,adult,NA,NA,male,body_length,individual,raw,mm,26.3,1,Measurement taken from plate.,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,"Horwitz, P., & Adams, M. (2000). The systematics, biogeography and conservation status of species in the freshwater crayfish genus Engaewa Riek (Decapoda: Parastacidae) from south-western Australia. Invertebrate Systematics, 14(5), 655-680."
Euastacus armatus,NA,AFD,species,Parastacidae,adult,NA,NA,female,occipital_carapace_length,individual,raw,mm,75.6,1,Measurement taken from plate.,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,"Riek, E. F. (1972). The phylogeny of the Parastacidae (Crustacea: Astacoidea), and description of a new genus of Australian freshwater crayfishes. Australian Journal of Zoology, 20(4), 369-389."
Euastacus armatus,NA,AFD,species,Parastacidae,adult,NA,NA,female,body_length,individual,raw,mm,165.4,1,Measurement taken from plate.,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,"Riek, E. F. (1972). The phylogeny of the Parastacidae (Crustacea: Astacoidea), and description of a new genus of Australian freshwater crayfishes. Australian Journal of Zoology, 20(4), 369-389."
Euastacus armatus,NA,AFD,species,Parastacidae,adult,NA,NA,male,occipital_carapace_length,individual,raw,mm,74,1,Measurement taken from table.,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,"Morgan, G. J. (1986). Freshwater crayfish of the genus Euastacus Clark (Decapoda, parastacidae) from Victoria. Memoirs of the Museum of Victoria, 47(1), 1-57."
Euastacus armatus,NA,AFD,species,Parastacidae,adult,NA,NA,male,body_length,individual,raw,mm,164.4,1,Measurement taken from table.,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,"Morgan, G. J. (1986). Freshwater crayfish of the genus Euastacus Clark (Decapoda, parastacidae) from Victoria. Memoirs of the Museum of Victoria, 47(1), 1-57."
Euastacus armatus,NA,AFD,species,Parastacidae,adult,NA,NA,NA,occipital_carapace_length,individual,raw,mm,136.3,1,Measurement taken from plate.,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,"Clark, E. (1941). New species of Australian freshwater and land crayfishes (Family Parastacidae). Memoirs of the National Museum of Victoria, 12(3), 1-40."
Euastacus armatus,NA,AFD,species,Parastacidae,adult,NA,NA,NA,body_length,individual,raw,mm,298.5,1,Measurement taken from plate.,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,"Clark, E. (1941). New species of Australian freshwater and land crayfishes (Family Parastacidae). Memoirs of the National Museum of Victoria, 12(3), 1-40."
Euastacus armatus,NA,AFD,species,Parastacidae,adult,NA,NA,female,occipital_carapace_length,individual,raw,mm,108,1,Measurement made on museum specimen. Museum Victoria J46765,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,NA
Euastacus armatus,NA,AFD,species,Parastacidae,adult,NA,NA,female,body_length,individual,raw,mm,267,1,Measurement made on museum specimen. Museum Victoria J46765,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,NA
Euastacus armatus,NA,AFD,species,Parastacidae,adult,NA,NA,female,occipital_carapace_length,individual,raw,mm,77.7,1,Measurement made on museum specimen. Museum Victoria J46764,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,NA
Euastacus armatus,NA,AFD,species,Parastacidae,adult,NA,NA,female,body_length,individual,raw,mm,183.9,1,Measurement made on museum specimen. Museum Victoria J46764,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,NA
Euastacus armatus,NA,AFD,species,Parastacidae,adult,NA,NA,male,occipital_carapace_length,individual,raw,mm,72.8,1,Measurement made on museum specimen. Museum Victoria J6199,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,NA
Euastacus armatus,NA,AFD,species,Parastacidae,adult,NA,NA,male,body_length,individual,raw,mm,168.7,1,Measurement made on museum specimen. Museum Victoria J6199,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,NA
Euastacus armatus,NA,AFD,species,Parastacidae,adult,NA,NA,female,occipital_carapace_length,individual,raw,mm,97.3,1,Measurement made on museum specimen. Museum Victoria J6211,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,NA
Euastacus armatus,NA,AFD,species,Parastacidae,adult,NA,NA,female,body_length,individual,raw,mm,231.4,1,Measurement made on museum specimen. Museum Victoria J6211,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,NA
Euastacus armatus,NA,AFD,species,Parastacidae,adult,NA,NA,male,occipital_carapace_length,individual,raw,mm,75.5,1,Measurement made on museum specimen. Museum Victoria J6198,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,NA
Euastacus armatus,NA,AFD,species,Parastacidae,adult,NA,NA,male,body_length,individual,raw,mm,177.6,1,Measurement made on museum specimen. Museum Victoria J6198,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,NA
Euastacus australasiensis,NA,AFD,species,Parastacidae,adult,NA,NA,male,occipital_carapace_length,individual,raw,mm,49,1,Measurement taken from table.,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,"Morgan, G. J. (1997). Freshwater crayfish of the genus Euastacus Clark (Decapoda: Parastacidae) from New South Wales, with a key to all species of the genus. Records of the Australian Museum, Supplement, 23, 1-110."
Euastacus australasiensis,NA,AFD,species,Parastacidae,adult,NA,NA,male,body_length,individual,raw,mm,125.6,1,Measurement taken from table.,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,"Morgan, G. J. (1997). Freshwater crayfish of the genus Euastacus Clark (Decapoda: Parastacidae) from New South Wales, with a key to all species of the genus. Records of the Australian Museum, Supplement, 23, 1-110."
Euastacus australasiensis,NA,AFD,species,Parastacidae,adult,NA,NA,male,occipital_carapace_length,individual,raw,mm,48,1,Measurement taken from table.,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,"Morgan, G. J. (1997). Freshwater crayfish of the genus Euastacus Clark (Decapoda: Parastacidae) from New South Wales, with a key to all species of the genus. Records of the Australian Museum, Supplement, 23, 1-110."
Euastacus australasiensis,NA,AFD,species,Parastacidae,adult,NA,NA,male,body_length,individual,raw,mm,123,1,Measurement taken from table.,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,"Morgan, G. J. (1997). Freshwater crayfish of the genus Euastacus Clark (Decapoda: Parastacidae) from New South Wales, with a key to all species of the genus. Records of the Australian Museum, Supplement, 23, 1-110."
Euastacus australasiensis,NA,AFD,species,Parastacidae,adult,NA,NA,female,occipital_carapace_length,individual,raw,mm,45.6,1,Measurement taken from table.,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,"Morgan, G. J. (1997). Freshwater crayfish of the genus Euastacus Clark (Decapoda: Parastacidae) from New South Wales, with a key to all species of the genus. Records of the Australian Museum, Supplement, 23, 1-110."
Euastacus australasiensis,NA,AFD,species,Parastacidae,adult,NA,NA,female,body_length,individual,raw,mm,116.9,1,Measurement taken from table.,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,"Morgan, G. J. (1997). Freshwater crayfish of the genus Euastacus Clark (Decapoda: Parastacidae) from New South Wales, with a key to all species of the genus. Records of the Australian Museum, Supplement, 23, 1-110."
Euastacus australasiensis,NA,AFD,species,Parastacidae,adult,NA,NA,female,occipital_carapace_length,individual,raw,mm,58.1,1,Measurement made on museum specimen. Australian Museum P11941,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,NA
Euastacus australasiensis,NA,AFD,species,Parastacidae,adult,NA,NA,female,body_length,individual,raw,mm,136,1,Measurement made on museum specimen. Australian Museum P11941,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,NA
Euastacus australasiensis,NA,AFD,species,Parastacidae,adult,NA,NA,male,occipital_carapace_length,individual,raw,mm,44.7,1,Measurement made on museum specimen. Australian Museum P11941,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,NA
Euastacus australasiensis,NA,AFD,species,Parastacidae,adult,NA,NA,male,body_length,individual,raw,mm,98.6,1,Measurement made on museum specimen. Australian Museum P11941,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,NA
Euastacus australasiensis,NA,AFD,species,Parastacidae,adult,NA,NA,female,occipital_carapace_length,individual,raw,mm,59.5,1,Measurement made on museum specimen. Australian Museum P34061,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,NA
Euastacus australasiensis,NA,AFD,species,Parastacidae,adult,NA,NA,female,body_length,individual,raw,mm,138.2,1,Measurement made on museum specimen. Australian Museum P34061,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,NA
Euastacus australasiensis,NA,AFD,species,Parastacidae,adult,NA,NA,female,occipital_carapace_length,individual,raw,mm,45.9,1,Measurement made on museum specimen. Australian Museum P26705,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,NA
Euastacus australasiensis,NA,AFD,species,Parastacidae,adult,NA,NA,female,body_length,individual,raw,mm,105.6,1,Measurement made on museum specimen. Australian Museum P26705,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,NA
Euastacus australasiensis,NA,AFD,species,Parastacidae,adult,NA,NA,male,occipital_carapace_length,individual,raw,mm,47.4,1,Measurement made on museum specimen. Australian Museum P34058,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,NA
Euastacus australasiensis,NA,AFD,species,Parastacidae,adult,NA,NA,male,body_length,individual,raw,mm,110.4,1,Measurement made on museum specimen. Australian Museum P34058,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,NA
Euastacus australasiensis,Euastacus australiensis,AFD,species,Parastacidae,adult,NA,NA,male,occipital_carapace_length,individual,raw,mm,36.6,1,Measurement made on museum specimen. Museum Victoria J10042,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"taxon_name_original name misspelled in source, Euastacus australasiensis misspelled as Euastacus australiensis",NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,NA
Euastacus australasiensis,Euastacus australiensis,AFD,species,Parastacidae,adult,NA,NA,male,body_length,individual,raw,mm,88.9,1,Measurement made on museum specimen. Museum Victoria J10042,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"taxon_name_original name misspelled in source, Euastacus australasiensis misspelled as Euastacus australiensis",NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,NA
Euastacus balanensis,Euastacus balanesis,AFD,species,Parastacidae,adult,NA,NA,female,occipital_carapace_length,individual,raw,mm,30,1,Measurement taken from table.,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"taxon_name_original name misspelled in source, Euastacus balanensis misspelled as Euastacus balanesis",NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,"Morgan, G. J. (1988). Freshwater crayfish of the genus Euastacus Clark (Decapoda: Parastacidae) from Queensland. Memoirs of the Museum of Victoria, 49(1), 1-49."
Euastacus balanensis,Euastacus balanesis,AFD,species,Parastacidae,adult,NA,NA,female,body_length,individual,raw,mm,71.4,1,Measurement taken from table.,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"taxon_name_original name misspelled in source, Euastacus balanensis misspelled as Euastacus balanesis",NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,"Morgan, G. J. (1988). Freshwater crayfish of the genus Euastacus Clark (Decapoda: Parastacidae) from Queensland. Memoirs of the Museum of Victoria, 49(1), 1-49."
Euastacus balanensis,Euastacus balanesis,AFD,species,Parastacidae,adult,NA,NA,male,occipital_carapace_length,individual,raw,mm,33,1,Measurement taken from table.,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"taxon_name_original name misspelled in source, Euastacus balanensis misspelled as Euastacus balanesis",NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,"Morgan, G. J. (1988). Freshwater crayfish of the genus Euastacus Clark (Decapoda: Parastacidae) from Queensland. Memoirs of the Museum of Victoria, 49(1), 1-49."
Euastacus balanensis,Euastacus balanesis,AFD,species,Parastacidae,adult,NA,NA,male,body_length,individual,raw,mm,78.5,1,Measurement taken from table.,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"taxon_name_original name misspelled in source, Euastacus balanensis misspelled as Euastacus balanesis",NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,"Morgan, G. J. (1988). Freshwater crayfish of the genus Euastacus Clark (Decapoda: Parastacidae) from Queensland. Memoirs of the Museum of Victoria, 49(1), 1-49."
Euastacus balanensis,Euastacus balanesis,AFD,species,Parastacidae,adult,NA,NA,female,occipital_carapace_length,individual,raw,mm,26.9,1,Measurement made on museum specimen. Paris MHN AS 600,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"taxon_name_original name misspelled in source, Euastacus balanensis misspelled as Euastacus balanesis",NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,NA
Euastacus balanensis,Euastacus balanesis,AFD,species,Parastacidae,adult,NA,NA,female,body_length,individual,raw,mm,66.9,1,Measurement made on museum specimen. Paris MHN AS 600,NA,NA,"Measurements were obtained from species descriptions, museum plates, museum specimens, or field specimens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"taxon_name_original name misspelled in source, Euastacus balanensis misspelled as Euastacus balanesis",NA,Bland_2017,doi: 10.1111/acv.12350,"Bland, L. M. (2017). Global correlates of extinction risk in freshwater crayfish. Animal Conservation, 20(6), 532-542.",article,NA
